Learning_Resource_Name,Topic,TYPE,GUID,Item ID,Lesson_Name,DocsLink,HTML5 Link,Direct Link,KC Bashir,Checked Alignment?,Math,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,,Sum,BM comments,Converted,Moodle html
FL_KC_Q1,Filter,AutoTutorKC,28aaf974-8fdd-48c1-8be7-12031a4a2f47,AutoTutor Knowledge Check Conversations,,Link,HTML5,http://autotutor.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=28aaf974-8fdd-48c1-8be7-12031a4a2f47,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,OK,x,http://et.x-in-y.com/mod/url/view.php?id=319
FL_KC_Q2,Filter,AutoTutorKC,03ad81bc-8a49-4d0f-8095-9c7c6667c554,AutoTutor Knowledge Check Conversations,,Link,HTML5,http://autotutor.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=03ad81bc-8a49-4d0f-8095-9c7c6667c554,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,Add KC64,x,http://et.x-in-y.com/mod/url/view.php?id=320
FL_KC_Q3,Filter,AutoTutorKC,8ee7c3dd-acd4-402f-9bb9-a52cb3bb5732,AutoTutor Knowledge Check Conversations,,Link,HTML5,http://autotutor.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=8ee7c3dd-acd4-402f-9bb9-a52cb3bb5732,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,OK,x,http://et.x-in-y.com/mod/url/view.php?id=321
FL_KC_Q4,Filter,AutoTutorKC,277c416d-0347-446b-8a3b-e92d06785a6e,AutoTutor Knowledge Check Conversations,,Link,HTML5,http://autotutor.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=277c416d-0347-446b-8a3b-e92d06785a6e,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,Add KC66,x,http://et.x-in-y.com/mod/url/view.php?id=322
FL_KC_Q5,Filter,AutoTutorKC,5d611659-0209-4a2e-9672-5c31d7bbfcca,AutoTutor Knowledge Check Conversations,,Link,HTML5,,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,"Add KC64, KC25, KC72",x,
FL_KC_Q6,Filter,AutoTutorKC,aa507c6e-a3d3-4b87-98fd-dccd9a5a87ef,AutoTutor Knowledge Check Conversations,,Link,HTML5,http://autotutor.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=aa507c6e-a3d3-4b87-98fd-dccd9a5a87ef,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,"add KC53, 54",x,http://et.x-in-y.com/mod/url/view.php?id=323
KCL_KCQ3,Ohm's Law & Kirchhoff's Law,AutoTutorKC,7b1054b8-38f9-43a8-8f99-a1fe51ca2584,AutoTutor Knowledge Check Conversations,,Link,HTML5,http://autotutor.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=7b1054b8-38f9-43a8-8f99-a1fe51ca2584,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,OK,x,http://et.x-in-y.com/mod/url/view.php?id=324
KCQ1_Clamper,Diode Limiter & Clamper,AutoTutorKC,bfcee53c-a3e0-4c75-8eb1-1348132aec98,AutoTutor Knowledge Check Conversations,,Link,HTML5,,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,Add KC19,x,
KCQ2_Clamper,Diode Limiter & Clamper,AutoTutorKC,,AutoTutor Knowledge Check Conversations,,,HTML5,,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,"Add KC82, 22, 23, 24",,
Limiter_DRQ1,Diode Limiter & Clamper,AutoTutorDRQ,3dcab9bd-8505-4bce-944c-df3ea0cfc292,AutoTutor Deep Reasoning Conversations,,Link,HTML5,,OK,x,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,"Remove KC38, add KC40, 42",x,
Limiter_KCQ1,Diode Limiter & Clamper,AutoTutorKC,03cd2315-16ba-4631-a430-3804a24b2e7b,AutoTutor Knowledge Check Conversations,,Link,HTML5,http://autotutor.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=f5145dd8-938d-43df-901c-9ca2b091391f,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,Wrong KC. Replace it with 43,x,http://et.x-in-y.com/mod/url/view.php?id=325
Limiter_KCQ2,Diode Limiter & Clamper,AutoTutorKC,,AutoTutor Knowledge Check Conversations,,,HTML5,,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,OK,,
Multistage_DRQ2,Multistage Amplifier,AutoTutorDRQ,,AutoTutor Deep Reasoning Conversations,,,HTML5,,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,"add KC49, 28, 75",,
Multistage_DRQ3,Multistage Amplifier,AutoTutorDRQ,,AutoTutor Deep Reasoning Conversations,,,HTML5,,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,4,"Remove KC72, 25. Add KC28, 49, 75",,
Multistage_KCQ1,Multistage Amplifier,AutoTutorKC,,AutoTutor Knowledge Check Conversations,,,HTML5,,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,3,"Add KC98, 107, 108",,
Multistage_KCQ2,Multistage Amplifier,AutoTutorKC,,AutoTutor Knowledge Check Conversations,,,HTML5,,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,OK,,
Multistage_KCQ3,Multistage Amplifier,AutoTutorKC,,AutoTutor Knowledge Check Conversations,,,HTML5,,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,2,OK,,
Multistage_KCQ4,Multistage Amplifier,AutoTutorKC,,AutoTutor Knowledge Check Conversations,,,HTML5,,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,OK,,
Ohm_KCQ1,Ohm's Law & Kirchhoff's Law,AutoTutorKC,d7c993e9-3061-4cf9-a4d2-dd0292d7cc24,AutoTutor Knowledge Check Conversations,,Link,HTML5,http://autotutor.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=d7c993e9-3061-4cf9-a4d2-dd0292d7cc24,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,OK,x,http://et.x-in-y.com/mod/url/view.php?id=326
Ohm_KCQ2,Ohm's Law & Kirchhoff's Law,AutoTutorKC,f328c764-f705-4d55-9592-d2c2bbfc6518,AutoTutor Knowledge Check Conversations,,Link,HTML5,http://autotutor.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=f328c764-f705-4d55-9592-d2c2bbfc6518,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,OK,x,http://et.x-in-y.com/mod/url/view.php?id=327
Parallel_KCQ1,Series & Parallel Circuit,AutoTutorKC,e1cc8df9-8ae1-4ec8-9681-31f368babc5b,AutoTutor Knowledge Check Conversations,,Link,HTML5,http://autotutor.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=e1cc8df9-8ae1-4ec8-9681-31f368babc5b,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,OK,x,http://et.x-in-y.com/mod/url/view.php?id=328
Parallel_KCQ2,Series & Parallel Circuit,AutoTutorKC,b2ca158e-30cf-4dcb-a170-081a3fb3c254,AutoTutor Knowledge Check Conversations,,Link,HTML5,http://autotutor.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=b2ca158e-30cf-4dcb-a170-081a3fb3c254,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,OK,x,http://et.x-in-y.com/mod/url/view.php?id=135
Parallel_KCQ3,Series & Parallel Circuit,AutoTutorKC,a066acc4-fe78-4ff6-af8f-1e751b543f0f,AutoTutor Knowledge Check Conversations,,Link,HTML5,http://autotutor.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=a066acc4-fe78-4ff6-af8f-1e751b543f0f,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,OK,x,http://et.x-in-y.com/mod/url/view.php?id=136
PN_DR_Q1,PN Junction,AutoTutorDRQ,a10392d4-9535-4ad4-8f42-b29ce4b8646b,AutoTutor Deep Reasoning Conversations,,Link,HTML5,http://autotutor.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=a10392d4-9535-4ad4-8f42-b29ce4b8646b,OK,x,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,OK,x,http://et.x-in-y.com/mod/url/view.php?id=103
PN_DR_Q2,PN Junction,AutoTutorDRQ,50fc1a43-9524-4c57-baae-8f9261cf4fd9,AutoTutor Deep Reasoning Conversations,,Link,HTML5,http://autotutor.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=50fc1a43-9524-4c57-baae-8f9261cf4fd9,OK,x,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,OK,x,http://et.x-in-y.com/mod/url/view.php?id=104
PN_KC_EQ1,PN Junction,AutoTutorKC,,AutoTutor Knowledge Check Conversations,,,HTML5,,OK,x,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,OK,,
PN_KC_EQ2,PN Junction,AutoTutorKC,,AutoTutor Knowledge Check Conversations,,,HTML5,,OK,x,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,Add KC11,,
PN_KC_Q1,PN Junction,AutoTutorKC,be2964a0-92ff-4778-b94a-8a9d5214534c,AutoTutor Knowledge Check Conversations,,Link,HTML5,http://autotutor.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=be2964a0-92ff-4778-b94a-8a9d5214534c,OK,x,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,OK,x,http://et.x-in-y.com/mod/url/view.php?id=329
PN_KC_Q2,PN Junction,AutoTutorKC,227ba2b1-24d3-455e-91aa-ba04c1052ae3,AutoTutor Knowledge Check Conversations,,Link,HTML5,http://autotutor.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=227ba2b1-24d3-455e-91aa-ba04c1052ae3,OK,x,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,OK,x,http://et.x-in-y.com/mod/url/view.php?id=330
PN_KC_Q3,PN Junction,AutoTutorKC,5d345652-974f-4703-8d36-5905969ae742,AutoTutor Knowledge Check Conversations,,Link,HTML5,http://autotutor.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=5d345652-974f-4703-8d36-5905969ae742,OK,x,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,OK,x,http://et.x-in-y.com/mod/url/view.php?id=106
