Learning_Resource_Name,Topic,TYPE,GUID,Item ID,Lesson_Name,DocsLink,HTML5 Link,Checked Alignment?,Math,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,,Sum,
RE_DR_Q1_TRI,Rectifier,AutoTutorDRQ,5cd2acf5-ae01-486f-befd-2442291e13c8,AutoTutor Deep Reasoning Conversations,,Link,html5,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,
RE_DR_Q2_TRI,Rectifier,AutoTutorDRQ,49ca30c2-8f0f-42bf-af7e-78e07ce6607d,AutoTutor Deep Reasoning Conversations,,Link,html5,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,
RE_KC_EQ1,Rectifier,AutoTutorKC,,AutoTutor Knowledge Check Conversations,,Link,,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,
RE_KC_EQ2,Rectifier,AutoTutorKC,,AutoTutor Knowledge Check Conversations,,Link,,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
RE_KC_Q1_TRI,Rectifier,AutoTutorKC,46582bdb-dca2-455c-ae22-eaa5d85ea744,AutoTutor Knowledge Check Conversations,,Link,html5,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,
RE_KC_Q2_TRI,Rectifier,AutoTutorKC,0676467b-a5c7-485b-89a9-2df0d2864012,AutoTutor Knowledge Check Conversations,,Link,html5,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
RE_KC_Q3_TRI,Rectifier,AutoTutorKC,e22fe2fa-e259-4ace-9e39-169a4c94c249,AutoTutor Knowledge Check Conversations,,Link,html5,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
Series_KCQ1,Series & Parallel Circuit,AutoTutorKC,80be9dae-f3c4-45ec-841d-1a5a2dcd4def,AutoTutor Knowledge Check Conversations,,Link,http://www.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=80be9dae-f3c4-45ec-841d-1a5a2dcd4def,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
Series_KCQ2,Series & Parallel Circuit,AutoTutorKC,e74ff43a-4eb3-4818-a796-cb98605781ef,AutoTutor Knowledge Check Conversations,,Link,http://www.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=e74ff43a-4eb3-4818-a796-cb98605781ef,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
Series_KCQ3,Series & Parallel Circuit,AutoTutorKC,790b96ed-ceec-44cf-b098-5b7897ca63a4,AutoTutor Knowledge Check Conversations,,Link,http://www.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=790b96ed-ceec-44cf-b098-5b7897ca63a4,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
Skill Builder1,Ohm's Law & Kirchhoff’s Law,Skill Builder,,Electronic Laws,,Link,,x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,
Skill Builder2,Ohm's Law & Kirchhoff’s Law,Skill Builder,,Electronic Laws,,Link,,x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,1,
Skill Builder3,Ohm's Law & Kirchhoff’s Law,Skill Builder,,Electronic Laws,,Link,,x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,
Skill Builder4,Series/Parallel Combination,Skill Builder,,Electronic Laws,,Link,,x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,
Skill Builder5,Series/Parallel Combination,Skill Builder,,Electronic Laws,,Link,,x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,1,
Skill Builder6,Series/Parallel Combination,Skill Builder,,Electronic Laws,,Link,,x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,
Skill Builder7,PN Junction,Skill Builder,,Electronic Laws,,Link,,x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,
Skill Builder8,PN Junction,Skill Builder,,Electronic Laws,,Link,,x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,
Skill Builder9,Filter,Skill Builder,,Electronic Laws,,Link,,x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,
SR_PR_KCQ1,Series/Parallel Combination,AutoTutorKC,2ccc422a-54bc-4794-b2ab-27837b34d0ee,AutoTutor Knowledge Check Conversations,,Link,http://www.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=2ccc422a-54bc-4794-b2ab-27837b34d0ee,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
SR_PR_KCQ2,Series/Parallel Combination,AutoTutorKC,9e8c6176-c168-41f7-94bd-dafe316578b0,AutoTutor Knowledge Check Conversations,,Link,http://www.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=9e8c6176-c168-41f7-94bd-dafe316578b0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
SR_PR_KCQ3,Series/Parallel Combination,AutoTutorKC,78837d51-497d-4fe2-82dd-6de9f42b074f,AutoTutor Knowledge Check Conversations,,Link,http://www.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=78837d51-497d-4fe2-82dd-6de9f42b074f,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
TR_CC_KCQ2,CC Amplifier,AutoTutorKC,e6b1e91b-b5ba-4779-a4b8-82ab8d3d5ec0,AutoTutor Knowledge Check Conversations,,Link,http://www.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=e6b1e91b-b5ba-4779-a4b8-82ab8d3d5ec0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
TR_CC_KCQ3,CC Amplifier,AutoTutorKC,,AutoTutor Knowledge Check Conversations,,Link,http://www.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
TR_CE_DR1,CE Amplifier,AutoTutorDRQ,,AutoTutor Deep Reasoning Conversations,,Link,,x,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,
TR_CE_KCQ1,CE Amplifier,AutoTutorKC,e25c6c7e-fe0c-4541-9fd4-88add680db3e,AutoTutor Knowledge Check Conversations,,Link,http://www.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=e25c6c7e-fe0c-4541-9fd4-88add680db3e,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
TR_DR_Q1_basic,Transistor,AutoTutorDRQ,64e1a456-1aff-4bd6-8d34-ddb7e8ebafa6,AutoTutor Deep Reasoning Conversations,,Link,http://www.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=64e1a456-1aff-4bd6-8d34-ddb7e8ebafa6,x,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,
TR_DR_Q1.5_TRI,Transistor,AutoTutorDRQ,61e4c5c2-4b9f-4b1e-87d4-f826c81da8b6,AutoTutor Deep Reasoning Conversations,,Link,http://www.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=61e4c5c2-4b9f-4b1e-87d4-f826c81da8b6,x,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,
TR_DR_Q2_Basics,Transistor,AutoTutorDRQ,1b1a3e7a-e9f5-4bb6-860e-f3f64917f16e,AutoTutor Deep Reasoning Conversations,,Link,http://www.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=1b1a3e7a-e9f5-4bb6-860e-f3f64917f16e,x,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,
TR_DR2_TR,CB Amplifier,AutoTutorDRQ,,AutoTutor Deep Reasoning Conversations,,Link,http://www.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,
TR_DRQ4,PushPull Amplifier,AutoTutorDRQ,,AutoTutor Deep Reasoning Conversations,,Link,http://www.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,
TR_KC_EQ1,Transistor,AutoTutorKC,,AutoTutor Knowledge Check Conversations,,Link,,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
TR_KC_EQ2,Transistor,AutoTutorKC,,AutoTutor Knowledge Check Conversations,,Link,,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
TR_KC_Q1_basic,Transistor,AutoTutorKC,9d9c7604-1e74-485d-ae75-80cb5fe1c1d8,AutoTutor Knowledge Check Conversations,,Link,http://www.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=9d9c7604-1e74-485d-ae75-80cb5fe1c1d8,x,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,
TR_KC_Q1_CE_BAT,Transistor,AutoTutorKC,b1a6f48c-2cb8-4387-b944-b2ff483e149d,AutoTutor Knowledge Check Conversations,,Link,http://www.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=b1a6f48c-2cb8-4387-b944-b2ff483e149d,x,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,3,
